1809 7646
328 1194 -0.21099616
328 1239 -0.13500949
328 1253 -0.14635761
328 1323 -0.22469929
328 1378 -0.20671145
328 1464 -0.22602572
328 1572 -0.20939321
328 1762 -0.22009430
329 467 -0.20172739
329 819 -0.16764716
329 876 -0.13330681
329 1244 -0.15927957
329 1488 -0.13386927
329 1533 -0.18657750
330 547 -0.05634355
330 666 0.28787955
330 1372 0.20801665
331 488 -0.26486196
331 531 -0.25304839
331 611 -0.24603097
331 696 -0.25841923
331 747 -0.24739025
331 789 -0.27302420
331 796 -0.24304422
331 824 -0.23185027
331 833 -0.25532106
331 992 -0.24275733
331 1081 -0.26960224
331 1116 -0.25911276
331 1122 -0.25883386
331 1225 -0.25280610
331 1384 -0.26089011
331 1420 -0.26668071
331 1440 -0.24416195
331 1509 -0.24791785
331 1623 -0.23278628
331 1728 -0.25770751
331 1743 -0.24273398
331 1750 -0.26690165
332 386 -0.17919135
332 438 -0.18375046
332 458 -0.07971853
332 708 -0.19017637
332 718 -0.18728710
332 1078 -0.12134246
332 1262 -0.17919135
332 1346 -0.18375046
332 1577 -0.07971853
333 381 -0.27351576
333 396 -0.26880436
333 407 -0.27371705
333 436 -0.27263830
333 455 -0.27414020
333 741 -0.26820324
333 815 -0.27255498
333 899 -0.26643622
333 906 -0.27369276
333 1042 -0.27308126
333 1057 -0.27308126
333 1083 -0.27374733
333 1179 -0.27308126
333 1220 -0.27343719
333 1232 -0.27308126
333 1240 -0.26730060
333 1286 -0.27184512
333 1299 -0.27022406
333 1308 -0.27263830
333 1336 -0.27286474
333 1348 -0.27308126
333 1386 -0.27383120
333 1438 -0.27230776
333 1442 -0.26246520
333 1468 -0.27328844
333 1589 -0.27425657
333 1603 -0.26900609
333 1716 -0.27308126
333 1778 -0.27333993
334 661 -0.10046284
334 821 -0.12376204
334 1000 0.02368246
334 1120 -0.10046284
334 1125 -0.12376204
334 1436 -0.11808826
334 1621 0.00460173
335 626 0.10258674
335 907 0.35633721
335 1474 0.17990102
335 1640 0.20991916
335 1798 0.49165120
336 818 9.26565873
337 372 -0.08302665
337 443 -0.24925735
337 745 -0.09227583
337 746 -0.09411668
337 888 -0.00353714
337 1003 -0.21883466
337 1143 -0.22263664
337 1333 -0.03244700
337 1374 0.01877509
338 560 -0.17663418
338 874 4.61687975
339 354 0.60020673
340 1109 2.11034991
341 425 0.03425305
341 822 0.15674954
341 1252 -0.05356457
341 1385 0.21567010
341 1430 0.15566725
341 1469 0.12962268
342 1505 1.48269686
342 1506 0.10553442
342 1542 1.17945379
343 411 0.02179922
343 1004 -0.12615845
343 1019 -0.07050308
343 1484 5.30882027
344 351 -0.23769957
344 358 -0.23802955
344 450 -0.25340750
344 538 -0.22459291
344 587 -0.23983033
344 602 -0.24650567
344 617 -0.25612488
344 750 -0.24799235
344 755 -0.22758610
344 780 -0.23340533
344 802 -0.25663922
344 1114 -0.24790116
344 1236 -0.19710761
344 1283 -0.23368829
344 1355 -0.23434481
344 1460 -0.26081526
344 1477 -0.23439056
344 1550 -0.23042068
344 1598 -0.25471836
344 1665 -0.18523982
345 555 0.47359671
345 580 0.58438097
345 592 0.08013335
345 864 0.86252034
345 1317 -0.09179663
346 528 0.07835903
346 553 0.60020673
346 691 -0.13267236
346 768 0.00214556
347 645 0.38323057
347 862 0.23636408
347 1067 -0.05439367
348 910 0.60390526
348 974 0.52921104
349 455 -0.26755268
349 886 -0.21571273
349 906 -0.26700529
349 983 -0.24976480
349 1083 -0.26671719
349 1147 -0.26090822
349 1479 -0.25391249
349 1589 -0.26726517
349 1604 -0.16704705
349 1778 -0.26054420
350 490 0.28463302
350 658 0.13427853
350 848 0.19745105
350 915 0.09641820
350 1137 0.19999112
350 1767 0.15134703
351 450 -0.23352685
351 602 -0.21798556
351 617 -0.23876673
351 750 -0.21563597
351 1269 -0.16677261
351 1283 -0.18825291
351 1347 -0.23194818
351 1349 -0.23005307
351 1355 -0.22126595
351 1550 -0.22051285
352 1204 0.31821044
353 579 0.15605847
353 660 -0.17036673
353 969 -0.16411079
353 1187 0.02638134
353 1584 -0.06317554
354 949 0.55448899
354 1590 -0.22219124
354 1749 -0.18969703
354 1759 -0.10869106
355 867 -0.16228092
355 1196 -0.22936768
355 1200 -0.11808826
355 1566 -0.13562866
355 1589 -0.26565177
355 1687 -0.13772879
356 469 -0.16772815
356 577 -0.25091085
356 752 -0.18071313
356 911 -0.11855878
356 1024 -0.02675681
356 1055 -0.24647953
356 1394 -0.21761553
356 1450 -0.04265486
356 1686 -0.20911915
357 412 -0.27051767
357 416 -0.27009562
357 623 -0.27101683
357 642 -0.25956857
357 682 -0.25821526
357 689 -0.27101683
357 717 -0.26536347
357 720 -0.27242253
357 738 -0.27113024
357 764 -0.27081197
357 857 -0.27040477
357 973 -0.27098338
357 976 -0.27040477
357 988 -0.27078834
357 1040 -0.27101683
357 1326 -0.27047681
357 1334 -0.26956392
357 1428 -0.27045613
357 1443 -0.26910941
357 1486 -0.27047681
357 1502 -0.27113024
357 1592 -0.27026939
357 1605 -0.26938382
357 1667 -0.26395562
357 1698 -0.27047681
358 431 -0.22755665
358 450 -0.22456118
358 602 -0.20237099
358 617 -0.25008898
358 1114 -0.20144672
358 1347 -0.22120531
358 1355 -0.21926739
358 1550 -0.20000267
358 1744 -0.20778878
359 851 0.97707610
359 1287 0.54374298
359 1538 0.54374298
360 537 1.19978452
361 618 -0.01785671
362 727 -0.01129936
362 745 -0.11402183
362 803 0.18625108
362 920 -0.00146759
362 1003 -0.20863098
362 1279 -0.17163466
362 1288 0.04518679
362 1449 0.01666564
362 1632 0.00332811
363 1050 -0.01785671
364 516 -0.23237406
364 543 -0.22250613
364 552 -0.17026440
364 560 -0.24919449
364 570 -0.24087377
364 632 -0.18683081
364 1113 -0.23763757
364 1300 -0.24917643
364 1401 -0.19064797
364 1586 -0.20141103
364 1679 -0.15313241
364 1738 -0.23113742
364 1740 -0.21494171
365 400 -0.21089661
365 533 -0.24931787
365 712 -0.21666565
365 972 -0.22594330
365 997 -0.23852427
365 1008 -0.22480040
365 1056 -0.23615637
365 1123 -0.23522929
365 1173 -0.19617273
365 1224 -0.20320611
365 1298 -0.23971381
365 1453 -0.16476713
365 1489 -0.22723292
365 1599 -0.11662026
365 1783 -0.19965313
366 938 1.02159020
367 948 1.31290792
368 409 0.05617799
368 482 -0.12839828
368 671 -0.18382716
368 953 0.05254246
368 1015 -0.13571312
368 1647 -0.13941064
368 1760 -0.11432297
369 1022 0.40999207
370 856 -0.17988664
370 1366 -0.16203321
370 1490 -0.20215339
370 1705 -0.19522353
370 1715 -0.06647322
371 497 -0.03597492
371 688 0.17519459
371 947 -0.07788104
371 1064 0.05662361
371 1174 0.03200216
371 1626 0.17269497
371 1739 -0.02587811
371 1749 -0.18311218
372 514 0.17793901
372 646 -0.08203127
372 993 0.08892406
372 1741 -0.14054568
372 1749 -0.19783496
373 826 6.92337787
375 401 -0.24857351
375 626 -0.15188704
375 662 -0.15273033
375 1055 -0.25125499
375 1191 -0.22777770
375 1578 -0.23550287
375 1640 -0.13504646
375 1686 -0.21940471
375 1688 -0.15646243
375 1701 -0.13658603
376 384 0.32336507
376 401 -0.22590558
376 1145 0.08176937
376 1191 -0.17620949
376 1293 0.56006475
376 1769 -0.20696581
377 597 0.17436632
377 837 -0.00445566
377 1056 -0.20299638
377 1123 -0.19777999
377 1173 -0.18357505
377 1298 -0.13735326
377 1622 0.15802480
378 1445 12.04891060
379 1709 0.40999207
380 383 -0.22157521
380 499 -0.26807511
380 668 -0.18379325
380 797 -0.19235012
380 846 -0.13475192
380 994 -0.17013494
380 1176 -0.21274741
380 1247 -0.18419288
380 1318 -0.24605518
380 1803 -0.22328059
381 396 -0.26900195
381 407 -0.27360370
381 436 -0.27265136
381 455 -0.26503924
381 741 -0.26838058
381 815 -0.27257935
381 906 -0.27374814
381 1042 -0.27310676
381 1057 -0.27310676
381 1083 -0.27352257
381 1147 -0.27275466
381 1179 -0.27348459
381 1220 -0.27328213
381 1232 -0.27310676
381 1240 -0.26747304
381 1308 -0.27265136
381 1336 -0.27318647
381 1348 -0.27310676
381 1386 -0.27370038
381 1438 -0.27232476
381 1442 -0.26189862
381 1468 -0.27331932
381 1479 -0.26475192
381 1589 -0.27398519
381 1716 -0.27310676
381 1778 -0.27240723
382 529 -0.01254432
382 582 -0.02888051
382 628 -0.07200213
382 854 0.13555284
382 1255 -0.15000328
382 1481 0.02605778
382 1664 0.05816954
383 499 -0.27003166
383 668 -0.22107395
383 684 -0.22407757
383 797 -0.22440492
383 820 -0.26984922
383 846 -0.19567129
383 867 -0.23522096
383 994 -0.23578508
383 1132 -0.23734447
383 1171 -0.24073354
383 1176 -0.23636729
383 1188 -0.20221709
383 1247 -0.22626425
383 1318 -0.26382301
383 1714 -0.24579948
383 1803 -0.25854978
384 1145 1.18955686
385 472 0.08001372
385 480 0.04877778
385 934 0.14975213
385 967 0.40601645
385 1678 0.14644413
385 1693 -0.03352243
386 438 -0.17919135
386 458 -0.18272764
386 708 -0.18561726
386 718 -0.18272764
386 1078 -0.11222424
386 1262 -0.17463189
386 1346 -0.17919135
386 1577 -0.18272764
387 1476 1.68869569
388 405 -0.18272764
388 427 -0.17874702
388 723 -0.05669417
388 881 -0.20795277
388 981 -0.18272764
388 1198 -0.08614444
388 1669 -0.10408611
388 1764 -0.07397016
389 1189 -0.16990589
390 1050 -0.13244506
390 1339 0.16248448
390 1559 0.49897937
390 1610 1.92997493
391 866 0.85059509
392 692 -0.27190832
392 695 -0.20784695
392 713 -0.21871761
392 731 -0.21932451
392 794 -0.20391224
392 795 -0.25017561
392 919 -0.26851511
392 1204 -0.20481074
392 1250 -0.25062946
392 1319 -0.25632111
392 1444 -0.25126356
392 1458 -0.23079148
392 1517 -0.23410975
392 1546 -0.20616204
392 1552 -0.20792969
392 1569 -0.18740934
392 1806 -0.23433044
393 1035 -0.16772815
393 1199 -0.05439367
393 1265 -0.07807027
393 1448 -0.23027933
393 1723 -0.22485358
394 879 0.02179922
394 1005 0.08259885
394 1039 3.41364139
394 1416 0.02179922
395 1391 2.05900005
395 1533 -0.17588786
395 1645 0.41713972
395 1800 1.26174084
396 407 -0.26963726
396 436 -0.27286474
396 455 -0.26970513
396 488 -0.27375273
396 741 -0.26295469
396 815 -0.27279088
396 860 -0.26885600
396 906 -0.26940080
396 1042 -0.26773818
396 1057 -0.26773818
396 1083 -0.26894137
396 1179 -0.26822542
396 1220 -0.26879021
396 1232 -0.27328844
396 1240 -0.26296643
396 1286 -0.26660787
396 1299 -0.26969053
396 1308 -0.27286474
396 1336 -0.27335734
396 1348 -0.27328844
396 1386 -0.26955558
396 1438 -0.26626815
396 1442 -0.26326581
396 1468 -0.26827919
396 1589 -0.26970166
396 1603 -0.26943557
396 1716 -0.26739248
396 1778 -0.27292651
398 422 -0.25995116
398 510 -0.27012834
398 639 -0.26184123
398 692 -0.26836180
398 709 -0.26184123
398 816 -0.26211857
398 823 -0.25697236
398 895 -0.26600501
398 944 -0.25765287
398 1074 -0.25947508
398 1100 -0.26184123
398 1146 -0.26108992
398 1282 -0.26231075
398 1487 -0.24160352
398 1504 -0.25775485
398 1570 -0.26952803
398 1790 -0.27066235
399 567 -0.20476096
399 720 -0.26394352
399 730 -0.10153532
399 1330 -0.21178210
399 1383 -0.00074894
399 1394 -0.22024351
399 1475 -0.10187116
399 1522 -0.22783653
399 1639 -0.17575498
400 533 -0.22142685
400 712 -0.19860431
400 972 -0.20631186
400 997 -0.23116182
400 1008 -0.18937716
400 1056 -0.20055250
400 1123 -0.19512982
400 1173 -0.17090108
400 1298 -0.21262923
400 1489 -0.17485653
400 1783 -0.20663765
401 577 -0.25149214
401 680 -0.21680237
401 790 -0.21859372
401 865 -0.22735885
401 1055 -0.26258468
401 1058 -0.24337765
401 1107 -0.22476522
401 1181 -0.22462553
401 1191 -0.23443962
401 1281 -0.23282955
401 1291 -0.25501131
401 1300 -0.24998462
401 1306 -0.22699990
401 1686 -0.24896024
401 1758 -0.24234619
402 448 -0.25897724
402 496 -0.24187217
402 590 -0.26081671
402 633 -0.24059326
402 697 -0.26020758
402 786 -0.25795748
402 791 -0.25756188
402 1115 -0.24677787
402 1313 -0.25848497
402 1393 -0.26268892
402 1460 -0.23294891
402 1493 -0.25889472
402 1521 -0.26277432
402 1544 -0.25344832
402 1673 -0.26042038
402 1771 -0.26533716
402 1795 -0.25997739
403 412 -0.24300963
403 1002 0.14939164
403 1101 0.78755466
403 1427 0.42229435
403 1768 1.35884641
404 481 0.71594134
404 1022 0.00214556
404 1676 0.20201159
404 1757 -0.02685483
405 427 -0.17874702
405 723 -0.05669417
405 881 -0.20795277
405 981 -0.18272764
405 1198 -0.08614444
405 1669 -0.10408611
405 1764 -0.07397016
406 1211 2.16132530
406 1765 1.34818057
407 436 -0.27310676
407 455 -0.26589776
407 741 -0.26906046
407 815 -0.27305318
407 899 -0.26732191
407 906 -0.27371705
407 1042 -0.27352257
407 1057 -0.27352257
407 1083 -0.27390325
407 1147 -0.27321771
407 1179 -0.27352257
407 1220 -0.27352257
407 1232 -0.27352257
407 1240 -0.26779558
407 1286 -0.27195478
407 1308 -0.27310676
407 1336 -0.27331932
407 1348 -0.27352257
407 1386 -0.27391658
407 1438 -0.27282190
407 1442 -0.26356884
407 1468 -0.27371705
407 1479 -0.26580443
407 1589 -0.27433488
407 1716 -0.27352257
407 1778 -0.27288432
408 451 -0.25790837
408 484 -0.22087448
408 510 -0.26321665
408 692 -0.27025562
408 702 -0.21208510
408 832 -0.25432121
408 909 -0.23747440
408 919 -0.25765501
408 1207 -0.22545035
408 1307 -0.22871206
408 1319 -0.24808217
408 1350 -0.25174821
408 1406 -0.25160791
408 1642 -0.26597224
408 1700 -0.23028934
408 1710 -0.20618183
408 1789 -0.25932693
408 1790 -0.26590717
409 953 -0.09179663
409 1059 0.12962268
409 1363 1.29533196
409 1657 -0.01702596
410 447 0.25368174
410 830 1.53376090
410 1119 0.73342371
411 414 -0.21786774
411 453 -0.22972833
411 660 -0.21467717
411 1003 -0.17955105
411 1012 -0.23559459
411 1023 0.20905096
412 416 -0.26892611
412 623 -0.27004236
412 689 -0.27004236
412 738 -0.26975081
412 764 -0.26093130
412 857 -0.26921264
412 973 -0.26931240
412 976 -0.26882690
412 988 -0.27012353
412 1040 -0.27004236
412 1326 -0.26894109
412 1334 -0.26753947
412 1428 -0.26935864
412 1486 -0.26894109
412 1502 -0.26975081
412 1592 -0.26952700
412 1605 -0.26850074
412 1667 -0.26300536
412 1698 -0.26894109
413 1405 0.37495243
414 453 -0.25049051
414 562 -0.22936768
414 660 -0.24555763
414 734 -0.24472054
414 812 -0.24231033
414 902 -0.23669222
414 1012 -0.25049051
414 1091 -0.23669222
414 1096 -0.22823657
414 1190 -0.22823657
414 1731 -0.24472054
415 788 0.88538755
415 1593 1.58881966
416 623 -0.26975081
416 642 -0.25645745
416 689 -0.26975081
416 738 -0.26975081
416 764 -0.26093130
416 857 -0.25827379
416 973 -0.25988026
416 976 -0.26882690
416 988 -0.27012353
416 1040 -0.26975081
416 1326 -0.26894109
416 1334 -0.26753947
416 1428 -0.26903248
416 1486 -0.26894109
416 1502 -0.26975081
416 1592 -0.26894109
416 1605 -0.26850074
416 1667 -0.26300536
416 1698 -0.26894109
417 1463 0.17793901
418 477 -0.07807027
418 556 -0.01729973
418 913 -0.03573350
418 1231 -0.23419839
418 1418 -0.04296424
418 1619 0.01161784
418 1753 -0.11597534
419 520 -0.13267236
419 526 0.14161548
419 1536 -0.10153532
419 1726 0.37137910
420 677 -0.03572012
420 1576 0.33860561
420 1662 0.66454763
421 439 -0.24233451
421 492 -0.19371301
421 757 -0.23832054
421 958 -0.23748324
421 1020 -0.14757973
421 1095 -0.22595749
421 1344 -0.25465453
421 1707 -0.22559047
421 1779 -0.24417015
422 639 -0.25652077
422 676 -0.25041162
422 709 -0.25821526
422 823 -0.24472054
422 895 -0.25995168
422 919 -0.26403406
422 1074 -0.25491243
422 1282 -0.25391249
422 1322 -0.25041162
422 1350 -0.24903329
422 1406 -0.25973463
422 1504 -0.24677012
422 1570 -0.26568367
422 1642 -0.26726517
423 459 -0.23263194
423 524 -0.25279387
423 536 -0.25617154
423 546 -0.27204606
423 641 -0.25610832
423 693 -0.22372531
423 820 -0.26355779
423 923 -0.20663157
423 1045 -0.26534961
423 1132 -0.24683946
423 1171 -0.24845051
423 1219 -0.25272577
423 1248 -0.25632249
423 1431 -0.22120640
423 1641 -0.23400736
423 1774 -0.22070379
423 1799 -0.24910787
424 1233 -0.17880669
424 1447 0.11535454
425 822 0.02451470
425 1245 0.92377116
425 1252 -0.05129744
425 1609 1.04066874
426 1616 -0.12959679
427 723 -0.13853107
427 881 -0.19204317
427 981 -0.16972675
427 1198 -0.17874702
427 1669 -0.18561726
428 727 2.35951999
428 1135 -0.13424610
429 1742 0.62379622
430 1801 0.48338964
431 450 -0.22561092
431 602 -0.20768926
431 617 -0.25113524
431 750 -0.20002045
431 802 -0.21342994
431 1114 -0.16424926
431 1347 -0.22936768
431 1550 -0.20155369
431 1744 -0.20908957
432 443 -0.25205309
432 566 -0.23008761
432 569 -0.23556966
432 583 -0.24677984
432 743 -0.22558013
432 772 -0.25306784
432 782 -0.25207486
432 834 -0.25893582
432 974 -0.17779427
432 1037 -0.25581155
432 1210 -0.24185974
432 1279 -0.22509563
432 1466 -0.22588571
432 1519 -0.25608935
433 646 -0.12728851
433 1074 -0.20372680
434 1055 -0.21466861
434 1686 -0.11422601
435 603 -0.19859482
435 667 -0.21888421
435 683 -0.15266317
435 726 -0.19403913
435 839 -0.19936822
435 926 -0.19887504
435 1233 -0.20859755
435 1512 -0.18662617
435 1590 -0.22000656
435 1612 -0.22825044
435 1777 -0.22484419
435 1801 -0.20138895
435 1805 -0.23111968
436 741 -0.26629754
436 815 -0.27109703
436 906 -0.27317084
436 1042 -0.27219259
436 1057 -0.27219259
436 1083 -0.27295265
436 1147 -0.27172045
436 1179 -0.27313119
436 1220 -0.27258213
436 1232 -0.27219259
436 1240 -0.26491302
436 1286 -0.27137634
436 1308 -0.27167088
436 1336 -0.27224952
436 1348 -0.27219259
436 1386 -0.27301338
436 1438 -0.27188990
436 1442 -0.25666283
436 1468 -0.27272890
436 1589 -0.27402425
436 1716 -0.27219259
437 1243 0.55312564
438 458 -0.08549777
438 708 -0.19017637
438 718 -0.18272764
438 1078 -0.11035743
438 1262 -0.17919135
438 1346 -0.17919135
438 1577 -0.18272764
439 499 -0.27077606
439 546 -0.26930373
439 757 -0.22038358
439 817 -0.25454567
439 820 -0.25617855
439 958 -0.24490639
439 1095 -0.23949047
439 1124 -0.19877192
439 1127 -0.19717121
439 1344 -0.24183619
439 1729 -0.22270169
439 1779 -0.25208949
440 576 -0.22671617
440 761 -0.16856113
440 793 -0.14242489
441 460 0.34417412
441 498 0.05409162
441 532 0.05409162
441 618 -0.00560620
441 652 0.02131708
442 897 7.30104737
443 495 -0.25104945
443 566 -0.24906534
443 569 -0.25178553
443 583 -0.24583804
443 598 -0.24850684
443 743 -0.24618896
443 772 -0.25249569
443 782 -0.25438382
443 834 -0.25724350
443 853 -0.26119597
443 1037 -0.25700907
443 1210 -0.23793953
443 1381 -0.24815276
443 1519 -0.26375200
443 1579 -0.23169464
443 1625 -0.23748638
443 1627 -0.24014917
443 1784 -0.23747213
444 519 -0.23088926
444 543 -0.23405165
444 849 -0.22254848
444 1018 -0.24059474
444 1148 -0.17634518
444 1323 -0.21588117
444 1328 -0.23005307
444 1378 -0.23467529
444 1464 -0.24071136
444 1561 -0.25163612
444 1655 -0.25133484
444 1762 -0.21707916
445 548 -0.10180110
445 555 -0.08179432
445 729 -0.06523266
445 1152 0.17025442
445 1405 -0.08179432
445 1615 0.35583679
446 797 -0.20182362
446 875 -0.18382716
446 895 -0.24813513
446 1677 -0.02200787
446 1714 -0.19974935
447 728 0.01031182
447 830 0.39208295
447 1004 -0.13674216
447 1119 0.14161548
447 1244 -0.17127192
448 496 -0.24133908
448 590 -0.25933831
448 633 -0.24149346
448 697 -0.23989674
448 791 -0.25808178
448 1115 -0.22793042
448 1313 -0.25897724
448 1393 -0.26305340
448 1460 -0.23892969
448 1493 -0.25936133
448 1521 -0.26222327
448 1544 -0.25296830
448 1673 -0.25933831
448 1771 -0.23787931
448 1795 -0.25933831
449 665 -0.11018725
449 702 -0.17128934
449 1563 -0.20775097
450 602 -0.21692703
450 617 -0.25251780
450 750 -0.23639755
450 755 -0.24471344
450 802 -0.24618672
450 1114 -0.21889427
450 1231 -0.25953503
450 1355 -0.22851065
450 1544 -0.25976525
450 1550 -0.21645477
450 1744 -0.21984888
450 1771 -0.25965247
451 510 -0.25750548
451 639 -0.25303157
451 692 -0.26687084
451 709 -0.25337960
451 816 -0.25244031
451 832 -0.25998573
451 909 -0.22819543
451 919 -0.26265303
451 1089 -0.24609888
451 1126 -0.23442477
451 1146 -0.25205827
451 1157 -0.24160010
451 1207 -0.21981773
451 1307 -0.25481972
451 1426 -0.26029467
451 1642 -0.26667223
451 1700 -0.25641191
451 1789 -0.25274854
451 1790 -0.26021907
452 676 -0.18890690
452 1148 -0.13028189
453 562 -0.24287530
453 660 -0.25324724
453 734 -0.25238419
453 765 -0.20967437
453 812 -0.25071906
453 902 -0.24690834
453 1003 -0.23097945
453 1012 -0.25628800
453 1091 -0.24690834
453 1096 -0.24160352
453 1190 -0.24160352
453 1494 -0.22697242
453 1731 -0.25238419
454 676 -0.20652188
454 1322 -0.20652188
454 1597 -0.02685483
454 1616 -0.18561726
454 1755 0.20999875
455 741 -0.26901927
455 815 -0.27333993
455 906 -0.27387965
455 1042 -0.27363413
455 1057 -0.27363413
455 1083 -0.27393008
455 1147 -0.27295038
455 1179 -0.27363413
455 1220 -0.27363413
455 1232 -0.27328844
455 1240 -0.27346376
455 1286 -0.27239978
455 1299 -0.27058644
455 1308 -0.27286474
455 1336 -0.27371327
455 1348 -0.27328844
455 1386 -0.27401680
455 1437 -0.26984097
455 1438 -0.27312133
455 1468 -0.27374733
455 1479 -0.26511857
455 1589 -0.27410527
455 1603 -0.26943557
455 1716 -0.27328844
455 1778 -0.27263830
456 809 0.83836708
456 1103 0.23990139
456 1704 0.13072731
457 1663 0.46957976
458 708 -0.19371301
458 718 -0.09257035
458 1078 -0.02662606
458 1262 -0.18272764
458 1346 -0.08549777
458 1577 -0.08801124
459 499 -0.26977182
459 524 -0.26016518
459 546 -0.26556527
459 684 -0.24412204
459 685 -0.17781112
459 693 -0.21077958
459 817 -0.25821526
459 820 -0.26120324
459 1045 -0.25052436
459 1132 -0.23692393
459 1171 -0.24110030
459 1641 -0.22194353
459 1774 -0.20118748
459 1799 -0.21779677
460 498 0.34417412
460 532 0.34417412
460 618 0.11338051
460 652 0.40682764
461 792 0.15003192
461 1452 0.13357353
462 894 2.62234008
462 896 0.22367607
463 691 0.23520902
464 942 3.80260197
464 1638 0.38355118
465 488 -0.27190938
465 550 -0.26468165
465 616 -0.26230773
465 789 -0.26945900
465 798 -0.25875446
465 996 -0.24357319
465 1081 -0.27090538
465 1088 -0.25407059
465 1094 -0.25220624
465 1140 -0.26077414
465 1172 -0.24043213
465 1225 -0.24226811
465 1295 -0.26766361
465 1317 -0.25960388
465 1371 -0.26713359
465 1384 -0.26408422
465 1402 -0.26699062
465 1437 -0.26098533
465 1530 -0.26972329
465 1543 -0.25880852
465 1630 -0.26781631
465 1666 -0.26639456
465 1674 -0.26344824
465 1692 -0.26927333
465 1728 -0.26132966
465 1750 -0.27035567
466 610 0.19104729
466 630 0.19810700
466 1167 0.21390703
466 1221 0.12660967
466 1472 0.21509059
466 1568 0.19104729
467 819 -0.15019004
467 876 -0.20488149
467 1244 -0.21786774
467 1488 -0.20476096
467 1533 -0.23194818
468 505 -0.10675391
468 1135 -0.09820743
468 1143 -0.18219015
468 1189 -0.21391067
468 1372 0.31821044
469 662 -0.13065815
469 1070 -0.11696570
469 1408 -0.02685483
469 1528 0.02131708
470 671 -0.15820660
470 1026 0.08465269
470 1506 -0.02200787
470 1629 -0.15521826
471 707 0.07072007
471 861 -0.09135677
471 874 -0.00074894
471 917 -0.16129430
471 959 0.05795280
471 1446 0.01829687
471 1571 0.08717845
471 1605 -0.25192766
471 1614 0.05795280
471 1802 -0.12829465
472 704 0.08488760
472 742 -0.01992046
473 1808 0.75915960
474 589 0.95864424
474 1047 0.87697084
474 1282 -0.22050561
474 1324 2.24948174
475 890 1.85556999
475 1629 -0.12376204
475 1791 3.36198055
476 1265 -0.03062793
476 1423 0.64240674
476 1551 1.24544960
477 556 -0.01729973
477 1301 -0.18196663
477 1418 -0.03153393
477 1490 -0.21467717
477 1619 -0.13407206
477 1753 -0.10373546
478 742 -0.02850828
478 969 -0.01181173
478 1003 -0.16780654
480 704 -0.07015978
480 742 -0.10631690
480 934 0.02059602
480 967 0.01383053
480 1004 -0.20699979
480 1187 -0.06941804
480 1678 0.00768246
480 1693 -0.11889202
481 1757 0.16248448
482 671 -0.02161516
482 785 -0.14679033
482 953 -0.17006004
482 1015 -0.04627493
482 1629 -0.21467717
482 1647 0.00632935
482 1760 -0.00061899
483 611 -0.05812161
483 789 -0.26461137
484 1317 -0.07807027
484 1437 -0.21307486
484 1710 0.33620926
484 1725 0.38355118
485 1093 0.23138328
485 1394 -0.06666433
485 1522 -0.20215339
485 1639 -0.09536356
485 1660 0.08367499
486 1451 12.04891060
487 568 0.86758763
488 531 -0.25513704
488 550 -0.26820227
488 564 -0.26976063
488 696 -0.26530439
488 741 -0.27351923
488 747 -0.25961209
488 775 -0.26395657
488 789 -0.27121521
488 798 -0.26308531
488 1081 -0.27297249
488 1099 -0.25924265
488 1116 -0.26760533
488 1122 -0.26710410
488 1182 -0.25441123
488 1225 -0.26013793
488 1295 -0.26994015
488 1402 -0.27044458
488 1420 -0.27094154
488 1437 -0.26891058
488 1509 -0.26054525
488 1530 -0.27252074
488 1543 -0.26369364
488 1606 -0.27070012
488 1630 -0.27089174
488 1652 -0.26169805
488 1674 -0.27257110
488 1692 -0.26620633
488 1728 -0.25881277
488 1750 -0.26773306
488 1763 -0.26124314
488 1780 -0.25401254
489 951 9.08625558
489 1002 0.17536291
490 658 0.13427853
490 848 0.20928653
490 915 0.09641820
490 1137 0.21182660
490 1767 0.00565713
491 517 -0.23446457
491 581 -0.23884340
491 583 -0.23675811
491 586 -0.24244591
491 743 -0.23884340
491 834 -0.25337889
491 883 -0.21435218
491 1381 -0.24233451
491 1519 -0.24023464
491 1656 -0.19364685
491 1781 -0.23802261
491 1784 -0.24813513
492 757 -0.21786774
492 1344 -0.23580840
492 1779 -0.22484419
493 704 0.20417546
493 742 0.08288365
493 1261 0.33620926
493 1305 1.31934984
494 871 3.25501768
494 1316 2.99350074
494 1527 2.99350074
495 566 -0.22882887
495 569 -0.23331644
495 583 -0.24543620
495 743 -0.22300541
495 772 -0.25164421
495 782 -0.25398959
495 834 -0.25821194
495 883 -0.23666762
495 1037 -0.25525609
495 1210 -0.23998650
495 1519 -0.25358356
495 1656 -0.22581392
495 1784 -0.23711384
496 590 -0.24045117
496 633 -0.23049811
496 697 -0.22769115
496 786 -0.24319877
496 791 -0.24143054
496 1115 -0.23538728
496 1313 -0.24129233
496 1393 -0.26536347
496 1460 -0.24544756
496 1493 -0.24321740
496 1521 -0.26467770
496 1544 -0.25673350
496 1598 -0.23607728
496 1673 -0.26231075
496 1771 -0.24374362
496 1795 -0.26231075
497 688 0.00419922
497 947 -0.15187747
497 1064 -0.06136705
497 1155 -0.01066492
497 1174 -0.07882714
497 1194 -0.21414381
497 1378 -0.21261613
497 1626 0.00194615
497 1739 -0.12884522
498 532 0.05409162
498 618 -0.00560620
498 652 0.02131708
499 524 -0.27442031
